Year,State,Index,M,L,U,Tag,N,Error,Std,X
2019,Himachal_Pradesh,TxI,1.046229632436529,NA,NA,Pub,15834,NA,NA,NA
2019,Himachal_Pradesh,TxI,0.5905707196029777,0.5663771712158809,0.6147642679900744,Pri,1612,0.4917285274931675,19.74276259640391,NA
2020,Himachal_Pradesh,TxI,0.979950837302197,0.9774927024120449,0.9823321554770318,Pub,13018,0.1401684478508627,15.992722361620388,NA
2020,Himachal_Pradesh,TxI,0.9676923076923077,0.9538461538461539,0.98,Pri,650,0.1768160211220797,4.507941710086592,NA
2021,Himachal_Pradesh,TxI,0,0,0,Pub,12997,0,0,NA
2021,Himachal_Pradesh,TxI,0,0,0,Pri,1495,0,0,NA
2018,Himachal_Pradesh,TxSucc,0.8935582822085889,0.8882668711656442,0.8988496932515337,Pub,13040,0.30840213764665236,35.21730960345384,NA
2018,Himachal_Pradesh,TxSucc,0.5641931684334511,0.5312131919905771,0.5971731448763251,Pri,849,0.4958621150344868,14.448234228457709,NA
2018,Himachal_Pradesh,TxDie,0.04118098159509202,0.037806748466257666,0.0446319018404908,Pub,13040,0.19870860160032508,22.691095453579045,NA
2018,Himachal_Pradesh,TxDie,0.014134275618374558,0.007067137809187279,0.02237926972909305,Pri,849,0.1180444741236047,3.43953320852983,NA
2019,Himachal_Pradesh,TxSucc,0.891293114584679,0.8863841880893941,0.8962020410799638,Pub,15482,0.31127110125840673,38.73043134082055,NA
2019,Himachal_Pradesh,TxSucc,0.8238993710691824,0.8014375561545373,0.8463611859838275,Pri,1113,0.3809057592384081,12.707646388279764,NA
2019,Himachal_Pradesh,TxDie,0.04049864358609999,0.03739826895749903,0.0436636093527968,Pub,15482,0.19712560324266867,24.527685387567967,NA
2019,Himachal_Pradesh,TxDie,0.030548068283917342,0.020664869721473494,0.04132973944294699,Pri,1113,0.17208975509320265,5.7411989756798025,NA
2020,Himachal_Pradesh,TxSucc,0.8974919536041781,0.8928159349001032,0.9021072447926155,Pub,16467,0.3033152597874593,38.922569515434766,NA
2020,Himachal_Pradesh,TxSucc,0.8723640399556049,0.8501664816870145,0.8934517203107658,Pri,901,0.3336840148223177,10.016080300940812,NA
2020,Himachal_Pradesh,TxDie,0.04809619238476954,0.04487763405599077,0.051375478229185645,Pub,16467,0.21396950404872367,27.457381805832515,NA
2020,Himachal_Pradesh,TxDie,0.049944506104328525,0.03662597114317425,0.06437291897891231,Pri,901,0.21783032941792843,6.538539380114279,NA
2021,Himachal_Pradesh,TxSucc,0.8789428144419098,0.8732793203807127,0.8846063085031071,Pub,12713,0.3261937206367473,36.77897485556252,NA
2021,Himachal_Pradesh,TxSucc,0.8003412969283277,0.7679180887372014,0.8327645051194539,Pri,586,0.39974379965098905,9.67677279575243,NA
2021,Himachal_Pradesh,TxDie,0.054668449618500745,0.05073546763155825,0.0586800912451821,Pub,12713,0.227331938439829,25.632117109500378,NA
2021,Himachal_Pradesh,TxDie,0.04778156996587031,0.030716723549488054,0.06655290102389079,Pri,586,0.2133037541569931,5.163537163704318,NA
2018,Himachal_Pradesh,DrugTime,1.25e-4,1.1694444444444445e-4,1.3319444444444444e-4,All,7200000,4.145408163265304e-6,0.011123297337052519,900
2019,Himachal_Pradesh,DrugTime,5.2000000000000004e-5,4.693e-5,5.72e-5,All,7692307.692307692,2.619897959183674e-6,0.007266289560246306,400
2020,Himachal_Pradesh,DrugTime,3.2e-5,2.768e-5,3.648e-5,All,6250000,2.2448979591836746e-6,0.005612244897959187,200
2021,Himachal_Pradesh,DrugTime,1.3000000000000001e-5,1.053e-5,1.56e-5,All,7692307.692307692,1.2933673469387752e-6,0.003587155605691213,100
