Year,State,Index,M,L,U,Tag,N,Error,Std,X
2019,Jammu_and_Kashmir,PrTxiPub,0.5,0,1,All,5,0.5,1.118033988749895,NA
2018,Jammu_and_Kashmir,TxI,0.7450461223095319,0.7371028356679193,0.7529039972668261,Pub,11708,0.4358352876271745,47.15890875639462,NA
2018,Jammu_and_Kashmir,TxI,0.6192080876158382,0.5914069081718618,0.6470092670598147,Pri,1187,0.48558153985399266,16.729675896512727,NA
2019,Jammu_and_Kashmir,TxI,0.9730621220450797,0.9699468572475719,0.9760857614073667,Pub,10914,0.16190191069350024,16.913907410212865,NA
2019,Jammu_and_Kashmir,TxI,0.773784355179704,0.7473572938689218,0.8002114164904862,Pri,946,0.4183803614641032,12.86817205388771,NA
2020,Jammu_and_Kashmir,TxI,0.9568561470977046,0.9524095661579137,0.9611825501742579,Pub,8321,0.2031808575113327,18.534059372087807,NA
2020,Jammu_and_Kashmir,TxI,0.9851239669421488,0.9752066115702479,0.9933884297520661,Pri,605,0.1210567499081028,2.9776023412268025,NA
2021,Jammu_and_Kashmir,TxI,0,0,0,Pub,9458,0,0,NA
2021,Jammu_and_Kashmir,TxI,0,0,0,Pri,1368,0,0,NA
2018,Jammu_and_Kashmir,TxSucc,0.6889778556236708,0.6788439884899287,0.6991117227574127,Pub,7993,0.4629118383492466,41.38597527037928,NA
2018,Jammu_and_Kashmir,TxSucc,0.10818181818181818,0.09,0.12727272727272726,Pri,1100,0.31060990389344345,10.30176507382903,NA
2018,Jammu_and_Kashmir,TxDie,0.023895908920305266,0.020643062679844865,0.027273864631552607,Pub,7993,0.15272489796093414,13.654152533065599,NA
2018,Jammu_and_Kashmir,TxDie,0,0,0,Pri,1100,0,0,NA
2019,Jammu_and_Kashmir,TxSucc,0.8363553530751708,0.8294305239179954,0.8432801822323462,Pub,10975,0.3699528030136779,38.75686022013402,NA
2019,Jammu_and_Kashmir,TxSucc,0.6491803278688525,0.6185792349726776,0.6797814207650273,Pri,915,0.47722660212622436,14.435611703211666,NA
2019,Jammu_and_Kashmir,TxDie,0.025056947608200455,0.02214123006833713,0.02806378132118451,Pub,10975,0.15629810294677396,16.374044686873944,NA
2019,Jammu_and_Kashmir,TxDie,0.003278688524590164,0,0.007650273224043716,Pri,915,0.05716588778413998,1.7292090487926062,NA
2020,Jammu_and_Kashmir,TxSucc,0.8529688087185269,0.8462044344231492,0.8596392333709132,Pub,10644,0.3541370074869668,36.5362311362912,NA
2020,Jammu_and_Kashmir,TxSucc,0.8373751783166904,0.8102710413694721,0.8644793152639088,Pri,701,0.3690230196827582,9.770402772051044,NA
2020,Jammu_and_Kashmir,TxDie,0.026869597895527998,0.023863209319804585,0.029969936114242767,Pub,10644,0.16170226530404774,16.68278438995958,NA
2020,Jammu_and_Kashmir,TxDie,0.012838801711840228,0.005706134094151213,0.021398002853067047,Pri,701,0.112578714162333,2.9806795843554603,NA
2021,Jammu_and_Kashmir,TxSucc,0.8290212350500367,0.8208445203807664,0.837075909201855,Pub,8194,0.376490407429125,34.080181195309116,NA
2021,Jammu_and_Kashmir,TxSucc,0.8201320132013201,0.7887788778877888,0.8498349834983498,Pri,606,0.38407745849459823,9.454860625040642,NA
2021,Jammu_and_Kashmir,TxDie,0.03587991213082743,0.03185257505491823,0.039907249206736634,Pub,8194,0.18599070954300795,16.836012171340837,NA
2021,Jammu_and_Kashmir,TxDie,0.024752475247524754,0.013201320132013201,0.037953795379537955,Pri,606,0.15536984976708135,3.8247500403669688,NA
2018,Jammu_and_Kashmir,DrugTime,2.7100000000000003e-4,2.6252256410256414e-4,2.795469230769231e-4,All,14391143.911439113,4.3429487179487124e-6,0.01647526311995636,3900
2019,Jammu_and_Kashmir,DrugTime,2.37e-4,2.2921285714285714e-4,2.4485485714285715e-4,All,14767932.489451477,3.990306122448982e-6,0.015334374436494007,3500
2020,Jammu_and_Kashmir,DrugTime,2.0500000000000002e-4,1.9779193548387098e-4,2.122741935483871e-4,All,15121951.219512194,3.694453587886764e-6,0.014366604342838762,3100
2021,Jammu_and_Kashmir,DrugTime,2.1199999999999998e-4,2.0471249999999997e-4,2.1935374999999997e-4,All,15094339.622641511,3.7350127551020412e-6,0.01451106033901867,3200
