ppm,dur_pri,ppv_pri,p_pri_on_pub,p_pub,tp_pri_drug,tp_pri_drug_time,tp_pri_txi,drug_time,Scenario,Key
0.45400544611457183,0.8683787930314606,0.5780414770602578,0.2953285912124605,0.6478738583757983,591755.8648112364,513868.2436540696,683384.6127443834,6.427401245353484e-4,Drug-sale data: 2018-2020,806
0.5176179341970213,0.9471845694170252,0.6790950905371341,0.18076647929563533,0.6414758666852106,638082.9301473862,604382.3054440058,703950.1144539211,6.434633048353854e-4,Drug-sale data: 2018-2020,237
0.4081861545300593,0.7626461297343402,0.711572714640807,0.2784973680542885,0.5732369948184939,830609.7313722917,633461.2969507582,937142.9939720224,6.436406043658459e-4,Drug-sale data: 2018-2020,625
0.48971776270139367,0.9631613946128064,0.7070618407710417,0.323534255702012,0.6187887045359268,653121.2679282876,629061.1912690939,776084.4552155841,6.432475318190155e-4,Drug-sale data: 2018-2020,1631
0.4500022274605917,0.8012465265845113,0.6743709104606543,0.1586844689194188,0.6099488243175973,748413.1243626906,599663.4163458678,805965.8258081152,6.429117472815368e-4,Drug-sale data: 2018-2020,1822
0.5132274161714091,0.8601247641173045,0.6914599766564662,0.02190942582531602,0.6349020355911593,715485.7900261685,615407.0463755415,723622.5771242819,6.434844439042555e-4,Drug-sale data: 2018-2020,1673
0.45773774591583505,0.9147814058755748,0.6448947930428806,0.37773425233444285,0.6246250146123667,626190.728353115,572827.6348291128,757094.8738359493,6.42210979220993e-4,Drug-sale data: 2018-2020,1257
0.5211864885161619,0.8752064636959557,0.6611654048982178,0.02607917706620532,0.6486708972900674,672437.8691232775,588521.9694906275,681703.6635219072,6.435691139854366e-4,Drug-sale data: 2018-2020,1038
0.4571196855825504,0.9338748451590516,0.5995088965441737,0.41319220217115976,0.6410333600743424,571670.7013917476,533868.8877441847,704790.2848867174,6.438454262895557e-4,Drug-sale data: 2018-2020,620
0.5030806035199468,0.8554265192730592,0.7251005884025735,0.05016118131419207,0.6190979894832334,755740.1612537763,646480.1756161783,775305.0758392188,6.446137858190744e-4,Drug-sale data: 2018-2020,527
0.4730739891557545,0.9705715797370824,0.7025454821566455,0.40602397545081775,0.6126264829350352,643438.5111905581,624503.1322698963,796413.0344782688,6.426918766338781e-4,Drug-sale data: 2018-2020,26
0.40381059233005606,0.9243667980177648,0.7176871494910972,0.6852864540550087,0.568259552901159,691136.037692231,638863.2061562529,955565.8986469592,6.435989717713306e-4,Drug-sale data: 2018-2020,1211
0.4600792040236067,0.8941035053770674,0.7163799731264688,0.3215738848547105,0.6018818009084157,710580.6348436894,635332.6364668047,833965.356472937,6.412101137899118e-4,Drug-sale data: 2018-2020,197
0.4518741901137182,0.9286281688426472,0.6362266845032216,0.43312628627547506,0.6244822094317827,610164.8856368405,566616.3004410224,758646.013596311,6.439020665064413e-4,Drug-sale data: 2018-2020,1712
0.405576272804567,0.8315272813886017,0.6063323977082805,0.4728829150089575,0.6107211820473452,648430.3198503953,539187.5010351406,802304.3419061227,6.429418225875854e-4,Drug-sale data: 2018-2020,407
0.49863141476590417,0.9610796358566368,0.6374308655720827,0.28062167734060445,0.6474163507658203,589983.5701315649,567021.1947434429,685969.0072271538,6.431449127502514e-4,Drug-sale data: 2018-2020,612
0.5751185175595948,0.9891994977864652,0.7227741746999857,0.06234681094958016,0.6507680100089134,650411.9938695189,643387.2176900216,674601.0318505132,6.435946672654134e-4,Drug-sale data: 2018-2020,1048
0.4945750564093611,0.9160084444947668,0.6833373967558949,0.21267309494807268,0.6294980220538424,663586.6480780912,607850.9732935086,741589.0686493386,6.431385802158021e-4,Drug-sale data: 2018-2020,1762
0.4024537904876532,0.7096031454526686,0.7224713937638186,0.15388634776275084,0.5662534420748462,905190.4065900045,642325.9597498471,964951.949651686,6.428023466787862e-4,Drug-sale data: 2018-2020,322
0.4228435592327045,0.7565057089031987,0.6852796515320918,0.17781000318278214,0.5910194592048061,804959.7492600802,608956.645752538,870401.6028076198,6.424823082749703e-4,Drug-sale data: 2018-2020,939
0.43720128291981686,0.9712601223114602,0.716375073913603,0.5846603674646996,0.5882694663599183,655495.0293194994,636656.1823514112,880585.1543067996,6.425502981319916e-4,Drug-sale data: 2018-2020,451
0.4351818902610954,0.935719727621456,0.698996491265958,0.5236968883279394,0.5938136027073182,665171.2538943099,622413.864515606,861512.9964739156,6.437939593363849e-4,Drug-sale data: 2018-2020,502
0.4408275005004602,0.8160882146293164,0.5955306456536649,0.2429937466944864,0.6339237052211278,648805.0566856267,529482.1603530456,726641.6990883716,6.428206982666045e-4,Drug-sale data: 2018-2020,356
0.44607843995202334,0.9255054807662404,0.6176885908955241,0.4518648962719762,0.6288964898084015,593502.9404739075,549290.2242594812,743334.8574262812,6.429466313220343e-4,Drug-sale data: 2018-2020,1931
0.46267417478546,0.8111918643287571,0.5959913685238821,0.1185157932046558,0.6456260545186437,653392.8614495924,530026.9734183962,691299.726726533,6.42984696586919e-4,Drug-sale data: 2018-2020,1655
0.5273927305811636,0.892982056820615,0.7304868766050928,0.04313115171612013,0.6287386910189854,726561.3509748433,648806.2495998803,743473.1768719589,6.421629446067133e-4,Drug-sale data: 2018-2020,751
0.45189554227181944,0.9734265578128304,0.6514639154380165,0.510219130456809,0.6194283003392667,594786.6283821918,578981.100299176,773018.1349130748,6.425643947200576e-4,Drug-sale data: 2018-2020,983
0.4752243004826818,0.8324644826682007,0.7379166176977381,0.11336440780715978,0.6014809215937301,788457.8521764909,656363.1580177832,833353.5420581523,6.431015261787013e-4,Drug-sale data: 2018-2020,1365
0.5063958763238872,0.9472931264454628,0.5906924047940397,0.22974089223679883,0.667104265349882,554676.0089813888,525440.7707122714,627702.8595075659,6.431392523430108e-4,Drug-sale data: 2018-2020,194
0.3873986432118715,0.762803855728784,0.7085044898760405,0.4091422067586497,0.561643676895027,826676.5232495725,630592.0393752396,982385.7861232678,6.434999420181347e-4,Drug-sale data: 2018-2020,426
0.5319516713630191,0.9646042981354944,0.6287848584816832,0.15981609144146725,0.6649071974042946,580520.7340200369,559972.7951924998,634458.9001894593,6.438837850301314e-4,Drug-sale data: 2018-2020,774
0.4647927685947973,0.7828016424874852,0.7008028489045915,0.03192608401023371,0.6091743165677588,795826.1677029589,622974.031212397,807813.320042472,6.427124603521367e-4,Drug-sale data: 2018-2020,366
0.42442902208024064,0.7251800706580601,0.7180082277444314,0.07590242171275066,0.5802127328515837,881054.0780048672,638922.8585411416,910382.2145857752,6.433712354831603e-4,Drug-sale data: 2018-2020,376
0.4751336593579613,0.9621229338032762,0.5796864299727669,0.3814136797279448,0.6577003475341524,536619.1466412053,516293.5877014469,655390.6669579586,6.43941229105888e-4,Drug-sale data: 2018-2020,1410
0.4364949584360414,0.7727117184938005,0.6442805725548704,0.1452328847861191,0.613925282641081,741827.9136584939,573219.1219897255,792037.9069396616,6.432625508717418e-4,Drug-sale data: 2018-2020,1939
0.40951043248188823,0.7599140465152586,0.6821242807002506,0.25937915293479413,0.5844053534020605,799745.8845317351,607738.1312984356,894789.0025452335,6.441627574517226e-4,Drug-sale data: 2018-2020,898
0.4446474673625696,0.8404959923741805,0.6666612300999784,0.27779355416853546,0.6099051913804003,706314.6812180437,593654.6589188125,805853.9186737804,6.438301583624477e-4,Drug-sale data: 2018-2020,1409
0.4454196317742475,0.9886900867080712,0.7200320469242171,0.5704763214981553,0.5914674959098414,648443.7426619915,641109.9001577905,869345.6481254306,6.437589679975577e-4,Drug-sale data: 2018-2020,323
0.5243222229051597,0.960777274076838,0.7337556035324945,0.182971042983204,0.626736812997202,678726.8664336995,652105.348574884,750750.7258996075,6.425530160044335e-4,Drug-sale data: 2018-2020,47
0.37991272303741613,0.7944260119874568,0.6450548326882614,0.5486721123510983,0.5798600445606537,721682.4817027791,573323.3358603495,911730.4241041364,6.426072497314309e-4,Drug-sale data: 2018-2020,1484
0.3978323893530243,0.7461703036966357,0.6679945953279401,0.2971447340683366,0.5826578851384668,795134.8046198752,593305.9786429773,901731.966550784,6.421676312836502e-4,Drug-sale data: 2018-2020,981
0.5204507204722765,0.9649201342122524,0.5538785588235333,0.20627623908419349,0.6870906477583857,511560.83289530105,493615.3475350655,573085.3359580025,6.443424377436188e-4,Drug-sale data: 2018-2020,1667
0.4254381908364612,0.9359875791664696,0.6899030271061423,0.5769275500043556,0.591661144632135,656135.4173018272,614134.6008457185,869568.3785081328,6.436031352356496e-4,Drug-sale data: 2018-2020,218
0.5587165692790459,0.9537677370559214,0.735982764178869,0.05260783359658771,0.639887572736178,686968.0028480018,655207.9175061644,707771.4354394096,6.436564534637473e-4,Drug-sale data: 2018-2020,16
0.45547621896068047,0.7796218941715543,0.6420810331266205,0.06832784963268519,0.6242854115310569,732638.2041623747,571180.7844715165,756171.5565082869,6.431708935906646e-4,Drug-sale data: 2018-2020,1355
0.4537496924353214,0.7937721519614804,0.6067984367476877,0.11777489965825536,0.6367360670619733,679745.1424604396,539562.7645161862,718121.804733431,6.428951550601215e-4,Drug-sale data: 2018-2020,1718
0.4231821715058473,0.813978020652258,0.7167135498314195,0.3249933937611592,0.581098005113404,782912.2669648929,637273.3774084557,907757.425754898,6.428694614592883e-4,Drug-sale data: 2018-2020,584
0.43604440355874247,0.8609824084267911,0.600629173384329,0.371771208378953,0.6295191657648186,620867.1383420866,534555.6840828194,740987.737862284,6.434712746211328e-4,Drug-sale data: 2018-2020,755
0.5414583223667163,0.99284157320885,0.7464337104733154,0.1786771864390168,0.629830329437671,668662.2888665831,663875.718823729,740281.7741760674,6.430402753953077e-4,Drug-sale data: 2018-2020,51
0.4008987677208804,0.9059505786219044,0.6707701902250123,0.6666720548749602,0.5834805211409588,658514.6801021403,596581.7554695524,898711.5136793978,6.43041273417759e-4,Drug-sale data: 2018-2020,1615
0.4469790663971371,0.8621943372184592,0.6055697231607082,0.3153273496704641,0.6336069530083036,625114.1585480842,538969.8876152403,727676.2931071534,6.43491749832762e-4,Drug-sale data: 2018-2020,381
0.48817671389049855,0.9854135523990254,0.5767615697042986,0.3681243434370673,0.6649945133535933,520371.23513509025,512780.8673807378,634374.5081638758,6.428033515556679e-4,Drug-sale data: 2018-2020,1821
0.4183889709663563,0.8704010940880932,0.6445149932418102,0.4881907295380243,0.6029946995534612,658722.7113644112,573352.9686722587,827804.8451234606,6.4317873291311e-4,Drug-sale data: 2018-2020,372
0.514352688715139,0.8655883501910153,0.6122050652036501,0.03187151872320235,0.6632307591021542,628817.5012292939,544297.1034603012,639297.636099632,6.428086905763423e-4,Drug-sale data: 2018-2020,1805
0.524270769582028,0.9327403359887606,0.7127357895304112,0.1302639266451838,0.6330691806094138,679893.0122521817,634163.6366845104,729728.7961984959,6.433027435075802e-4,Drug-sale data: 2018-2020,948
0.4879821321105666,0.8320301039848566,0.7205036145822923,0.06167921851098697,0.6130365627679728,769645.8579523085,640368.5232235733,793529.8008355945,6.425936764305954e-4,Drug-sale data: 2018-2020,1903
0.4367963743611606,0.7753579880959367,0.6714395509531106,0.15541240414575466,0.6035874423966048,770297.3802096472,597256.2269549229,826396.1016779733,6.431264950574765e-4,Drug-sale data: 2018-2020,236
0.4193459626100464,0.8524729860030215,0.5838050033217421,0.43852030302871386,0.6275326341894379,610148.0953064528,520134.768709948,747631.2999274969,6.441554828759067e-4,Drug-sale data: 2018-2020,1930
0.4608760333663598,0.965965131966948,0.6081281283955798,0.4563269772620621,0.639539168185462,560384.8180896847,541312.1947582765,709626.4822123102,6.435693524222765e-4,Drug-sale data: 2018-2020,1387
0.4847605363448077,0.8220578548901688,0.7132641453625668,0.05205702658819056,0.6140768758401481,771463.7478059859,634187.8336469189,791435.7818182571,6.428507396042359e-4,Drug-sale data: 2018-2020,1370
0.4995841926973395,0.910204031017041,0.6991212785527022,0.1794797016913098,0.6273492459308434,681245.0748434764,620072.013233038,748345.6539435236,6.412571853255039e-4,Drug-sale data: 2018-2020,421
0.43972580597248223,0.8666618882573212,0.6751045339104864,0.36155152323390694,0.6048973556686881,691769.0989147506,599529.9135035233,822539.3053124285,6.420701314657393e-4,Drug-sale data: 2018-2020,888
0.4107910496355171,0.8945786555386623,0.6042166706491828,0.5823800695938702,0.6140825716193911,601230.8915418765,537848.3226238432,790299.360323347,6.435906854352328e-4,Drug-sale data: 2018-2020,739
0.4277303342187685,0.9344074381925226,0.7051195568374156,0.5641756268209722,0.5866751642981881,672069.6931202911,627986.920235366,885834.9897256142,6.439178630086812e-4,Drug-sale data: 2018-2020,1970
0.4719038106623356,0.9413643056515968,0.7306140409376233,0.359104071163465,0.6021142702552423,690558.9374752274,650067.5346878719,831460.3538850335,6.432993284673741e-4,Drug-sale data: 2018-2020,258
0.4394412034116352,0.8638461453224031,0.6752575372635194,0.35698874175501416,0.6042297804690411,695531.6095498457,600832.299859521,824945.3798679289,6.433191302710158e-4,Drug-sale data: 2018-2020,1333
0.5084226555810676,0.9969974837355988,0.6892749727446882,0.3065446941638946,0.6334423134533379,614766.9726430762,612921.1248088987,728271.1372526448,6.429167122548962e-4,Drug-sale data: 2018-2020,131
0.47905279048065386,0.9233743487051504,0.6422971932933559,0.2932450847562897,0.6358103396025233,619266.1187223248,571814.449050393,720478.9062372269,6.436677292333175e-4,Drug-sale data: 2018-2020,893
0.532438952636855,0.940544113849022,0.6808905679981473,0.11491196760081764,0.6475981260438007,643185.0393771202,604943.902901902,685102.0547096906,6.423628565717118e-4,Drug-sale data: 2018-2020,1399
0.4060454790472892,0.6941102241648508,0.7226315647535597,0.08046318783273054,0.5681916575130196,925412.73852626,642338.4433834708,956668.7458477494,6.426723599256478e-4,Drug-sale data: 2018-2020,1128
0.4756470411662695,0.7951700853687964,0.5951967383298554,0.02302631003832225,0.651195734097325,666264.7643253522,529793.8095268112,673642.7668310233,6.435598944245389e-4,Drug-sale data: 2018-2020,1602
0.48192575072519256,0.9836710360163318,0.6360708327021147,0.3927467822425908,0.639617528351059,575314.0159209305,565919.7340756581,709628.8697060562,6.432680660229578e-4,Drug-sale data: 2018-2020,1836
0.4462274342841374,0.8185195763872151,0.7325781687070257,0.2143232775344263,0.5883395231939356,796425.3836720643,651889.7676672833,880647.8357881167,6.433729936818282e-4,Drug-sale data: 2018-2020,1350
0.4241333516279462,0.8811366801062325,0.6292415867802545,0.4778725820910304,0.6125803988368899,635504.2506055502,559966.1055719737,797052.1315270955,6.43408742382216e-4,Drug-sale data: 2018-2020,319
0.4716536312869688,0.8470148872150263,0.7001460942293011,0.1661808478301195,0.6122587689859512,734011.2868765041,621718.4873682584,796435.7629518845,6.420188010476645e-4,Drug-sale data: 2018-2020,53
0.5395714615159671,0.9308480271288178,0.6922670575631698,0.07541941931863286,0.6464372793594693,660957.6449422373,615251.1198101912,688995.752687929,6.425713858087285e-4,Drug-sale data: 2018-2020,187
0.46599562366110214,0.9138993904096604,0.6947323048206617,0.33158883656901506,0.6115245979287697,676644.4271162782,618384.9294656606,800307.0257720072,6.435525834005312e-4,Drug-sale data: 2018-2020,89
0.5604866291037228,0.9717428912369704,0.6214587752333723,0.07898684473290085,0.6787242865780856,569407.7866457496,553317.9688879848,595783.7719247575,6.437319788814839e-4,Drug-sale data: 2018-2020,815
0.4221814925603056,0.9193617333747124,0.7037629438540789,0.5655023364584558,0.5843925606438116,680875.2916680693,625970.6883599691,894411.1397579546,6.430877498610023e-4,Drug-sale data: 2018-2020,1997
0.4447971036653998,0.8943421365910846,0.6363422868958247,0.39754787279404485,0.6212125992044147,632232.9562942723,565432.5729555173,768044.9112141624,6.424401486696036e-4,Drug-sale data: 2018-2020,144
0.4479663858439966,0.8779937622118165,0.6857441252559888,0.34516109209975687,0.6053647968842581,694391.9754067397,609671.8229370585,821396.8169431919,6.428011766554533e-4,Drug-sale data: 2018-2020,1890
0.4717038937638895,0.8472041527694357,0.67642038030571,0.16694947509331848,0.620470329369054,709825.8191713635,601367.3817449457,770503.5245366708,6.427851263913012e-4,Drug-sale data: 2018-2020,1588
0.42712632580793874,0.7360776813864299,0.6760195546977729,0.09191379746883006,0.597353751004252,815867.0652563035,600541.537713411,849205.8709125461,6.422830011834736e-4,Drug-sale data: 2018-2020,255
0.5730143838082535,0.987275692747652,0.7230097403388575,0.06731770926815389,0.6496936757475171,651708.6436052431,643416.1025849989,677856.2824852403,6.434138608474351e-4,Drug-sale data: 2018-2020,1041
0.4832544659746634,0.9147467673049684,0.7306076572396347,0.2555658216301045,0.6078179398461612,711936.9535611122,651242.0267949748,812252.8853625704,6.4446722329431e-4,Drug-sale data: 2018-2020,220
0.4674480764112939,0.8074217376541942,0.7272267776723088,0.09236462276225198,0.6009069868443242,799552.2717539162,645575.8846049055,835631.204920552,6.41830087655061e-4,Drug-sale data: 2018-2020,995
0.4381820615067442,0.849786629620995,0.6437935246846531,0.331998208653286,0.614896237438811,674304.9217898047,573015.3068246068,789099.7246290505,6.435203040376892e-4,Drug-sale data: 2018-2020,1464
0.48474377351588815,0.9905798866500196,0.6426232933636736,0.3914790061464727,0.6390843635424402,576805.0228686486,571371.454172388,711900.194734188,6.428426913098084e-4,Drug-sale data: 2018-2020,517
0.4087336555004672,0.7672597759164874,0.6563940977652738,0.28970225725739435,0.5928172843918044,761880.9044057474,584560.5719894045,864213.3222158412,6.438837830311047e-4,Drug-sale data: 2018-2020,463
0.3739709341104556,0.7403235501952535,0.6626699580824249,0.43857125083548726,0.5694984824541898,795289.3789057456,588771.4564240797,951317.7646373928,6.423801313016868e-4,Drug-sale data: 2018-2020,1852
0.4299642131868818,0.7663124891993651,0.6241839233078817,0.1635689272744572,0.6176487697164506,723954.0217159655,554775.0084470527,778720.4875514782,6.42609209111755e-4,Drug-sale data: 2018-2020,289
0.42658227506496094,0.7472931819784462,0.6863487635265093,0.12434287280483748,0.5933868766821795,817990.8206059482,611278.9631597794,863809.4010177858,6.439278805063268e-4,Drug-sale data: 2018-2020,25
0.5160714282563074,0.9728552652903524,0.641085258150773,0.23929539559642865,0.6535993588137277,585611.5330394384,569715.2633321728,668120.0243435435,6.425171133323677e-4,Drug-sale data: 2018-2020,1139
0.48248471343581306,0.9350226826287202,0.6528067399228094,0.30434529748348393,0.6340394415811816,620067.9944281867,579777.6395624535,726791.4744226544,6.421248349769532e-4,Drug-sale data: 2018-2020,1843
0.4485617273578004,0.8150047333794094,0.7063325775359662,0.19388721152132268,0.5987592187432462,770666.4438200779,628096.7995700402,844076.0617830738,6.429245035546912e-4,Drug-sale data: 2018-2020,703
0.43905680897488286,0.7719620883167394,0.6716882404485737,0.13210681029711455,0.6054283998840355,774048.6064917997,597536.1787260717,821709.73899753,6.431897213372005e-4,Drug-sale data: 2018-2020,887
0.5242080270781158,0.953339476081751,0.6998929292124837,0.16966353806047788,0.6372207036156001,652329.1639296283,621891.1433735185,716010.4051583953,6.424293899065768e-4,Drug-sale data: 2018-2020,1608
0.5093680920468825,0.8889189044180238,0.7084088780394289,0.10363245843407907,0.627465574460789,707751.0920067219,629133.3253072752,747193.2316563755,6.420980191676406e-4,Drug-sale data: 2018-2020,1857
0.47676415587353504,0.9601911210958411,0.7204258528560449,0.3732684972226366,0.6081279640740189,666760.2558573004,640217.2775737711,811105.4199319751,6.42511249483804e-4,Drug-sale data: 2018-2020,171
0.5159972668410682,0.9316997387149972,0.716754238452805,0.161992313543682,0.627059079114997,685169.8761521712,638372.5945863649,747665.4281974415,6.439417738978353e-4,Drug-sale data: 2018-2020,1969
0.4041067869900962,0.8104458767084698,0.7155208562782714,0.43415860315703575,0.5694800063268262,784815.7397245025,636050.6802356307,951806.8638000804,6.427055631994775e-4,Drug-sale data: 2018-2020,464
0.43917522158433053,0.748259807744952,0.6141433908567302,0.06713317135461394,0.6255205399780315,730642.4739478256,546710.3970864961,752838.5836019859,6.436209701698157e-4,Drug-sale data: 2018-2020,1012
0.4668590446481122,0.9049358061509432,0.6630968364815018,0.311610758300005,0.6227075160423924,651702.1944196761,589748.6506775083,762651.4284222991,6.430320727316515e-4,Drug-sale data: 2018-2020,1278
0.459787157296006,0.8801718525594915,0.6876321679513964,0.2951169688021277,0.610707082983065,695154.6191364762,611855.5289406399,804289.4529932032,6.433322733094434e-4,Drug-sale data: 2018-2020,1647
0.4798904752231387,0.9920089448435868,0.5711502366561618,0.4141494696133441,0.6632233730478353,512302.2567080167,508208.4211179079,639375.9074780181,6.433304843549539e-4,Drug-sale data: 2018-2020,1145
0.4743177067061557,0.977436916774526,0.6010933770715811,0.41350496746278903,0.6492675545984297,546724.0343325138,534388.2544445024,680117.2945997433,6.427729562035756e-4,Drug-sale data: 2018-2020,666
0.5042449508523942,0.8700649846790575,0.720127900462789,0.07667394105584055,0.6213997822481553,736030.4670222865,640394.3370130652,765631.6610278118,6.429548554286354e-4,Drug-sale data: 2018-2020,732
0.5441359230325999,0.910444259235628,0.6275430574302305,0.01591211048500625,0.6706174600455189,613019.3110109313,558119.9125104824,618373.4049544284,6.430231715763784e-4,Drug-sale data: 2018-2020,2000
0.39414763389207297,0.7352730824042704,0.7071653452301103,0.2886946596111217,0.5659379337236902,855581.7879459012,629086.2584719396,965437.2700803116,6.431790114659183e-4,Drug-sale data: 2018-2020,1847
0.5085112436714764,0.9577330271808664,0.6020273992215466,0.24009479036975284,0.6640819146617145,558959.7062355684,535334.1715251188,636694.2847751081,6.429117218173004e-4,Drug-sale data: 2018-2020,588
0.4596527940773043,0.8330127126658122,0.7095807479871212,0.18652102933442707,0.6031525388334953,758355.2668330823,631719.5779890318,829469.7861981113,6.436727856702818e-4,Drug-sale data: 2018-2020,133
0.38638182785591574,0.8820187504487329,0.6461072915374307,0.7098106722441829,0.5838521683963324,651919.5097962572,575005.2314236453,898279.9126506626,6.434425675776511e-4,Drug-sale data: 2018-2020,154
0.4942551104399103,0.8222463803866172,0.670440875152064,0.0069251575194518,0.6335208254053128,726443.9638461239,597315.919826182,728938.9721468807,6.441488570136296e-4,Drug-sale data: 2018-2020,1240
0.5414223454731273,0.9655441452609962,0.6223683889294702,0.12744318870614482,0.6717724942776451,573225.7795772644,553474.795383498,615710.1427871342,6.429733273428453e-4,Drug-sale data: 2018-2020,730
0.5116091242356504,0.9357815041749362,0.5649011183299822,0.185025724727574,0.6793500376000419,537241.1763411383,502740.35610122257,593414.2754581653,6.434487312903398e-4,Drug-sale data: 2018-2020,1652
0.4737050787129255,0.9238989589957306,0.700364011254864,0.3169350749077087,0.6135258568401859,673773.6220424665,622498.7480038176,792799.603107119,6.426245249850724e-4,Drug-sale data: 2018-2020,1059
0.46988375762925194,0.8715975318458529,0.5926560932812769,0.2273881388085955,0.6500284131968102,604831.6101665713,527169.7386035366,677186.2472725812,6.431175384436635e-4,Drug-sale data: 2018-2020,248
0.44747707415972054,0.7494383184329088,0.7322385416112998,0.0266068149300779,0.588925108963008,867952.7504003091,650477.0497392259,878411.0595044924,6.422764953186739e-4,Drug-sale data: 2018-2020,1693
0.5104404192926856,0.9056046374854227,0.6879430947151076,0.127632688588137,0.6354297016926999,675924.8903050156,612120.7152520478,723029.4515032255,6.433202118414814e-4,Drug-sale data: 2018-2020,1637
0.5511871421458331,0.9836605148850754,0.6346121146357907,0.1292460917978859,0.6706370450960725,574640.468150441,565251.1387746636,618717.1236625649,6.439849567159758e-4,Drug-sale data: 2018-2020,472
0.4511324520052416,0.9380748916637264,0.7063522018671896,0.4489979141355619,0.5997926123900275,670021.3955498507,628530.248042805,840212.8312869772,6.433503101305902e-4,Drug-sale data: 2018-2020,727
0.3567259960772192,0.7810864084324813,0.7089163724984189,0.6782754874849699,0.5415053545485229,807954.2835451134,631082.1095118913,1065844.3928989654,6.436258776116424e-4,Drug-sale data: 2018-2020,190
0.4507063771414014,0.8515756520068304,0.6097155321733436,0.27372787824192896,0.6336939665940216,637550.4933810929,542922.4770882806,727275.0740506715,6.438032997699984e-4,Drug-sale data: 2018-2020,957
0.5098107293677665,0.876045718966317,0.6952074343985687,0.07067117568377124,0.6322932009102236,705635.3026948537,618168.7860773279,732008.7915346797,6.428879701138367e-4,Drug-sale data: 2018-2020,262
0.4709281775518634,0.8788638796456788,0.6382316170750857,0.23843674415290392,0.6337802459069684,646852.8204689347,568495.5793570777,728673.0231907332,6.440082223268046e-4,Drug-sale data: 2018-2020,1269
0.4504672578811534,0.8646215054055725,0.7305292502329642,0.30417692380950384,0.5912127889397666,751319.0805536418,649606.6344682203,870611.8329266633,6.42917840137311e-4,Drug-sale data: 2018-2020,720
0.4362423570196633,0.9397808968657436,0.7015475791303927,0.5289611655850058,0.5930629693706064,664107.235364107,624115.2932655099,863323.732625084,6.432063588707351e-4,Drug-sale data: 2018-2020,930
0.5400240021906866,0.9887189891528908,0.6883020808376994,0.17767785368172412,0.6480412511144773,617913.7524123745,610943.0606688325,683495.3391072311,6.417476526027184e-4,Drug-sale data: 2018-2020,480
0.5800294220999733,0.9946005264379526,0.7496844650155068,0.05912671882696404,0.6444887940183487,670630.5794071567,667009.5273237472,694446.796568151,6.432742406003745e-4,Drug-sale data: 2018-2020,736
0.46502170611388577,0.8216788574901498,0.7235565288960452,0.13259237329182255,0.6013514337428372,783719.361431059,643965.6294935823,835217.4776653624,6.434767454801255e-4,Drug-sale data: 2018-2020,831
0.4058507425650989,0.7579675876286042,0.6850318186154316,0.27631381384969467,0.5813492908436396,804823.80194482,610030.3556261967,906478.2351483644,6.438479795199591e-4,Drug-sale data: 2018-2020,1327
0.4229959044618552,0.8133691100123731,0.6289694517487829,0.32883462020057763,0.6117767332328179,687365.8167576984,559082.1226291371,798423.0242938618,6.426709768333194e-4,Drug-sale data: 2018-2020,1952
0.4194659567339683,0.8519254908204605,0.5842204861363828,0.43853987628705543,0.6277499447607843,609538.9671965025,519281.783803077,746940.5930743567,6.426417568060506e-4,Drug-sale data: 2018-2020,1499
0.4819719877518246,0.819295310802125,0.6779010337509241,0.05286379169494151,0.6252090159701514,734762.712202246,601987.6446595514,753973.0921605242,6.420427061551464e-4,Drug-sale data: 2018-2020,683
0.5541319334543044,0.9728643873557736,0.6488316821825951,0.10376063707910008,0.6669064610018233,592729.6229164912,576645.541466271,628888.899836689,6.4256863845025e-4,Drug-sale data: 2018-2020,1303
0.4412491618457523,0.8650434894214551,0.6151825688139858,0.3527951775821358,0.6267933894378763,632797.943191418,547397.7408770239,749468.0695857223,6.433415698589447e-4,Drug-sale data: 2018-2020,988
0.38581914805708034,0.6912593462703959,0.7163563570373693,0.1933409698647758,0.5584112213600227,921866.0918700686,637248.5520149483,996175.4491201208,6.431649560106963e-4,Drug-sale data: 2018-2020,1993
0.43577246609872794,0.8281033953879873,0.5875839815577073,0.29700584757201126,0.6347273246950546,630901.8909972948,522451.99809156166,724697.262287914,6.428639637094596e-4,Drug-sale data: 2018-2020,1096
0.3945132232752721,0.7583442684383763,0.6618172376050704,0.3486922282671957,0.5836167815558323,776057.574939413,588518.8139334896,899843.3511605051,6.429318067890571e-4,Drug-sale data: 2018-2020,210
0.4264009292325698,0.8290480418342343,0.6505861733909478,0.3491221985665539,0.6050392116519435,698702.3525727786,579257.8172254348,820907.609266213,6.437388342553313e-4,Drug-sale data: 2018-2020,1203
0.5302356213505924,0.9494824422105336,0.6073786129423246,0.14003461445007628,0.6722605340037409,568695.9959144084,539966.863076164,614309.2839130033,6.427620810830089e-4,Drug-sale data: 2018-2020,1658
0.5383876773658061,0.9432839924282564,0.688122382195825,0.10278368874122804,0.6467193308144712,649820.7816560825,612965.5412833998,687886.691827635,6.440402524536506e-4,Drug-sale data: 2018-2020,590
0.4747101453748731,0.8377004561393089,0.4668167228628588,0.12594801122238072,0.7048080216771456,495667.7300641189,415221.08356824826,527187.6461243654,6.430957314674685e-4,Drug-sale data: 2018-2020,1650
0.43728031690924896,0.761781007042056,0.7431332761558354,0.1135274611833252,0.579447217235897,868140.5453702188,661332.978906165,913489.1851453724,6.434222968701768e-4,Drug-sale data: 2018-2020,1
